datetime,price_el,price_gas,demand_th
2028-11-10 10:00:00,99.0697330481,28.8351280493,4.26
2028-11-10 11:00:00,92.7298703022,28.8351280493,4.12
2028-11-10 12:00:00,87.3051700074,28.8351280493,4.14
2028-11-10 13:00:00,84.9019464389,28.8351280493,4.13
2028-11-10 14:00:00,88.6975024802,28.8351280493,4.24
2028-11-10 15:00:00,96.056986086,28.8351280493,4.39
2028-11-10 16:00:00,103.3443256194,28.8351280493,4.53
2028-11-10 17:00:00,111.8019668749,28.8351280493,4.67
2028-11-10 18:00:00,111.3815541863,28.8351280493,4.75
2028-11-10 19:00:00,104.9400534989,28.8351280493,4.7
2028-11-10 20:00:00,90.8357258481,28.8351280493,4.61
2028-11-10 21:00:00,84.4923062392,28.8351280493,4.47
2028-11-10 22:00:00,82.6147136427,28.8351280493,4.07
2028-11-10 23:00:00,74.0199210847,28.8351280493,3.18
2028-11-11 00:00:00,66.1747412118,28.8351280493,3.09
2028-11-11 01:00:00,63.2564208902,28.8351280493,3.14
2028-11-11 02:00:00,61.657575583,28.8351280493,3.25
2028-11-11 03:00:00,59.4016570093,28.8351280493,3.44
2028-11-11 04:00:00,59.3292641726,28.8351280493,3.94
2028-11-11 05:00:00,60.6544321174,28.8351280493,4.51
2028-11-11 06:00:00,62.8642656438,28.7176955683,4.7
2028-11-11 07:00:00,69.6732238347,28.7176955683,4.75
2028-11-11 08:00:00,76.8089169785,28.7176955683,4.65
2028-11-11 09:00:00,78.3840815144,28.7176955683,4.5
2028-11-11 10:00:00,74.0506016626,28.7176955683,4.35
2028-11-11 11:00:00,72.042863813,28.7176955683,4.22
2028-11-11 12:00:00,70.4831190139,28.7176955683,4.2
2028-11-11 13:00:00,69.0397775844,28.7176955683,4.17
2028-11-11 14:00:00,72.2211950022,28.7176955683,4.28
2028-11-11 15:00:00,78.9681274172,28.7176955683,4.42
2028-11-11 16:00:00,85.8020697307,28.7176955683,4.6
2028-11-11 17:00:00,94.7178180898,28.7176955683,4.77
2028-11-11 18:00:00,95.2915285652,28.7176955683,4.85
2028-11-11 19:00:00,88.2835424097,28.7176955683,4.78
2028-11-11 20:00:00,79.9127170686,28.7176955683,4.68
2028-11-11 21:00:00,73.7133912022,28.7176955683,4.59
2028-11-11 22:00:00,70.7047651756,28.7176955683,4.19
2028-11-11 23:00:00,64.9046215246,28.7176955683,3.27
2028-11-12 00:00:00,61.9848946753,28.7176955683,3.17
2028-11-12 01:00:00,57.1508161124,28.7176955683,3.22
2028-11-12 02:00:00,55.6056483399,28.7176955683,3.34
2028-11-12 03:00:00,52.5525031823,28.7176955683,3.53
2028-11-12 04:00:00,51.7136740361,28.7176955683,4.0
2028-11-12 05:00:00,52.1630897186,28.7176955683,4.58
2028-11-12 06:00:00,53.2969165047,28.7488262383,4.71
2028-11-12 07:00:00,57.1311901703,28.7488262383,4.74
2028-11-12 08:00:00,61.839006205,28.7488262383,4.66
2028-11-12 09:00:00,64.2993992711,28.7488262383,4.53
2028-11-12 10:00:00,63.6197819762,28.7488262383,4.38
2028-11-12 11:00:00,63.3575071873,28.7488262383,4.25
2028-11-12 12:00:00,61.1296752091,28.7488262383,4.22
2028-11-12 13:00:00,57.4190569948,28.7488262383,4.24
2028-11-12 14:00:00,61.3500605011,28.7488262383,4.32
2028-11-12 15:00:00,68.6629842279,28.7488262383,4.45
2028-11-12 16:00:00,75.2024739301,28.7488262383,4.63
2028-11-12 17:00:00,84.970025865,28.7488262383,4.81
2028-11-12 18:00:00,86.4099648609,28.7488262383,4.93
2028-11-12 19:00:00,81.4564576794,28.7488262383,4.86
2028-11-12 20:00:00,73.671362288,28.7488262383,4.79
2028-11-12 21:00:00,67.8596095574,28.7488262383,4.71
2028-11-12 22:00:00,67.5709966214,28.7488262383,4.3
2028-11-12 23:00:00,59.2991005946,28.7488262383,3.35
2028-11-13 00:00:00,63.2845771392,28.7488262383,3.3
2028-11-13 01:00:00,59.3115704872,28.7488262383,3.36
2028-11-13 02:00:00,57.2034511357,28.7488262383,3.5
2028-11-13 03:00:00,54.1173108478,28.7488262383,3.73
2028-11-13 04:00:00,56.1626311887,28.7488262383,4.19
2028-11-13 05:00:00,65.0619408212,28.7488262383,4.75
2028-11-13 06:00:00,85.8883097068,28.9285146031,4.95
2028-11-13 07:00:00,105.9710026621,28.9285146031,4.95
2028-11-13 08:00:00,118.295758442,28.9285146031,4.83
2028-11-13 09:00:00,109.7474077496,28.9285146031,4.67
2028-11-13 10:00:00,102.1041036375,28.9285146031,4.51
2028-11-13 11:00:00,97.1975430528,28.9285146031,4.31
2028-11-13 12:00:00,92.9949632529,28.9285146031,4.24
2028-11-13 13:00:00,94.0885350124,28.9285146031,4.29
2028-11-13 14:00:00,98.6869781336,28.9285146031,4.37
2028-11-13 15:00:00,106.8210329974,28.9285146031,4.48
2028-11-13 16:00:00,112.2350647004,28.9285146031,4.7
2028-11-13 17:00:00,123.9923405964,28.9285146031,4.91
2028-11-13 18:00:00,126.4038608617,28.9285146031,4.97
2028-11-13 19:00:00,118.2575708491,28.9285146031,4.93
2028-11-13 20:00:00,101.0957648191,28.9285146031,4.81
2028-11-13 21:00:00,91.1720880211,28.9285146031,4.68
2028-11-13 22:00:00,88.4257440473,28.9285146031,4.29
2028-11-13 23:00:00,79.6863757954,28.9285146031,3.33
2028-11-14 00:00:00,70.1716376122,28.9285146031,3.33
2028-11-14 01:00:00,66.8214358021,28.9285146031,3.41
2028-11-14 02:00:00,64.5358984781,28.9285146031,3.53
2028-11-14 03:00:00,62.7558768331,28.9285146031,3.63
2028-11-14 04:00:00,64.0010525309,28.9285146031,4.07
2028-11-14 05:00:00,70.6318587826,28.9285146031,4.6
2028-11-14 06:00:00,86.0838925771,29.0567621695,4.64
2028-11-14 07:00:00,106.6506570549,29.0567621695,4.59
2028-11-14 08:00:00,120.4096509069,29.0567621695,4.64
2028-11-14 09:00:00,111.8975818357,29.0567621695,4.67
2028-11-14 10:00:00,103.3864512536,29.0567621695,4.62
2028-11-14 11:00:00,98.104282335,29.0567621695,4.45
2028-11-14 12:00:00,94.3439700253,29.0567621695,4.42
2028-11-14 13:00:00,94.6791644578,29.0567621695,4.45
2028-11-14 14:00:00,99.5275222161,29.0567621695,4.51
2028-11-14 15:00:00,107.8194950877,29.0567621695,4.58
2028-11-14 16:00:00,115.8257121472,29.0567621695,4.83
2028-11-14 17:00:00,126.18859886,29.0567621695,4.92
2028-11-14 18:00:00,124.5708296274,29.0567621695,4.93
2028-11-14 19:00:00,115.2741386693,29.0567621695,4.85
2028-11-14 20:00:00,98.6595958522,29.0567621695,4.81
2028-11-14 21:00:00,87.4516119278,29.0567621695,4.72
2028-11-14 22:00:00,82.8271902933,29.0567621695,4.34
2028-11-14 23:00:00,72.9791549153,29.0567621695,3.37
2028-11-15 00:00:00,70.4752902325,29.0567621695,3.38
2028-11-15 01:00:00,67.114427259,29.0567621695,3.44
2028-11-15 02:00:00,64.8182323804,29.0567621695,3.56
2028-11-15 03:00:00,63.0275571074,29.0567621695,3.68
2028-11-15 04:00:00,64.2620834216,29.0567621695,4.13
2028-11-15 05:00:00,70.8822448521,29.0567621695,4.64
2028-11-15 06:00:00,86.3236387054,29.083577407,4.69
2028-11-15 07:00:00,106.87976844,29.083577407,4.64
2028-11-15 08:00:00,120.6275256268,29.083577407,4.7
2028-11-15 09:00:00,112.1048626976,29.083577407,4.73
2028-11-15 10:00:00,103.5831443919,29.083577407,4.7
2028-11-15 11:00:00,98.290394201,29.083577407,4.52
2028-11-15 12:00:00,94.5195073872,29.083577407,4.52
2028-11-15 13:00:00,94.8441344009,29.083577407,4.5
2028-11-15 14:00:00,99.6819321425,29.083577407,4.6
2028-11-15 15:00:00,107.9633527165,29.083577407,4.67
2028-11-15 16:00:00,115.9590255145,29.083577407,4.88
2028-11-15 17:00:00,126.3113763188,29.083577407,4.94
2028-11-15 18:00:00,124.6830798477,29.083577407,4.91
2028-11-15 19:00:00,115.375870638,29.083577407,4.79
2028-11-15 20:00:00,98.7510732042,29.083577407,4.72
2028-11-15 21:00:00,87.5325606807,29.083577407,4.66
2028-11-15 22:00:00,82.8976204125,29.083577407,4.27
2028-11-15 23:00:00,73.0390766841,29.083577407,3.29
2028-11-16 00:00:00,70.5297720728,29.083577407,3.22
2028-11-16 01:00:00,67.1676137135,29.083577407,3.28
2028-11-16 02:00:00,64.8701268359,29.083577407,3.4
2028-11-16 03:00:00,63.078162951,29.083577407,3.58
2028-11-16 04:00:00,64.3114040399,29.083577407,4.06
2028-11-16 05:00:00,70.9302836321,29.083577407,4.66
2028-11-16 06:00:00,86.3703990339,29.1089757477,4.81
2028-11-16 07:00:00,106.9252537039,29.1089757477,4.88
2028-11-16 08:00:00,120.6716162876,29.1089757477,4.8
2028-11-16 09:00:00,112.1476885937,29.1089757477,4.69
2028-11-16 10:00:00,103.6247089007,29.1089757477,4.56
2028-11-16 11:00:00,98.3307007,29.1089757477,4.44
2028-11-16 12:00:00,94.5585592538,29.1089757477,4.48
2028-11-16 13:00:00,94.8819350125,29.1089757477,4.52
2028-11-16 14:00:00,99.7184848766,29.1089757477,4.63
2028-11-16 15:00:00,107.9986609506,29.1089757477,4.78
2028-11-16 16:00:00,115.993092626,29.1089757477,4.87
2028-11-16 17:00:00,126.3442056852,29.1089757477,4.96
2028-11-16 18:00:00,124.7146748463,29.1089757477,5.01
2028-11-16 19:00:00,115.4062346464,29.1089757477,4.94
2028-11-16 20:00:00,98.7802908324,29.1089757477,4.86
2028-11-16 21:00:00,87.5605506603,29.1089757477,4.74
2028-11-16 22:00:00,82.9243861304,29.1089757477,4.33
2028-11-16 23:00:00,73.0646215272,29.1089757477,3.39
2028-11-17 00:00:00,72.1112341395,29.1089757477,3.31
2028-11-17 01:00:00,68.5634893749,29.1089757477,3.41
2028-11-17 02:00:00,65.9197740565,29.1089757477,3.56
2028-11-17 03:00:00,63.7048822319,29.1089757477,3.79
2028-11-17 04:00:00,65.0012881546,29.1089757477,4.31
2028-11-17 05:00:00,70.4378025045,29.1089757477,4.92
2028-11-17 06:00:00,83.8102120836,29.0329795868,5.08
2028-11-17 07:00:00,101.6811440101,29.0329795868,5.14
2028-11-17 08:00:00,115.8846660946,29.0329795868,5.03
2028-11-17 09:00:00,109.2030396334,29.0329795868,4.93
2028-11-17 10:00:00,100.817170022,29.0329795868,4.75
2028-11-17 11:00:00,94.459274391,29.0329795868,4.57
2028-11-17 12:00:00,89.0165378166,29.0329795868,4.56
2028-11-17 13:00:00,86.5952748911,29.0329795868,4.58
2028-11-17 14:00:00,90.3727888148,29.0329795868,4.67
2028-11-17 15:00:00,97.7142278595,29.0329795868,4.81
2028-11-17 16:00:00,104.9835207051,29.0329795868,5.02
2028-11-17 17:00:00,113.4231134631,29.0329795868,5.18
2028-11-17 18:00:00,112.9846507843,29.0329795868,5.22
2028-11-17 19:00:00,106.525098931,29.0329795868,5.17
2028-11-17 20:00:00,92.4070880547,29.0329795868,5.09
2028-11-17 21:00:00,86.0455655483,29.0329795868,4.96
2028-11-17 22:00:00,84.1498698289,29.0329795868,4.5
2028-11-17 23:00:00,75.5369742401,29.0329795868,3.53
2028-11-18 00:00:00,67.6736917465,29.0329795868,3.42
2028-11-18 01:00:00,64.7372695323,29.0329795868,3.46
2028-11-18 02:00:00,63.1203233783,29.0329795868,3.57
2028-11-18 03:00:00,60.8463053214,29.0329795868,3.79
2028-11-18 04:00:00,60.755814683,29.0329795868,4.24
2028-11-18 05:00:00,62.0628868253,29.0329795868,4.84
2028-11-18 06:00:00,64.2546268664,28.905618282,4.98
2028-11-18 07:00:00,71.0454942069,28.905618282,5.02
2028-11-18 08:00:00,78.1630994532,28.905618282,4.93
2028-11-18 09:00:00,79.7201793622,28.905618282,4.82
2028-11-18 10:00:00,75.368618472,28.905618282,4.72
2028-11-18 11:00:00,73.3428034903,28.905618282,4.59
2028-11-18 12:00:00,71.7649857832,28.905618282,4.58
2028-11-18 13:00:00,70.3035759877,28.905618282,4.66
2028-11-18 14:00:00,73.4669298994,28.905618282,4.76
2028-11-18 15:00:00,80.1958039859,28.905618282,4.9
2028-11-18 16:00:00,87.0116934664,28.905618282,5.01
2028-11-18 17:00:00,95.9093948058,28.905618282,5.11
2028-11-18 18:00:00,96.4650643927,28.905618282,5.16
2028-11-18 19:00:00,89.4390437976,28.905618282,5.1
2028-11-18 20:00:00,81.0501907838,28.905618282,5.05
2028-11-18 21:00:00,74.8328443293,28.905618282,4.95
2028-11-18 22:00:00,71.8062051172,28.905618282,4.49
2028-11-18 23:00:00,65.988056001,28.905618282,3.51
2028-11-19 00:00:00,63.0503317247,28.905618282,3.44
2028-11-19 01:00:00,58.1982640907,28.905618282,3.49
2028-11-19 02:00:00,56.6351159211,28.905618282,3.61
2028-11-19 03:00:00,53.563999358,28.905618282,3.8
2028-11-19 04:00:00,52.7072081158,28.905618282,4.27
2028-11-19 05:00:00,53.1386713296,28.905618282,4.87
2028-11-19 06:00:00,54.2545555923,28.9269281538,5.03
2028-11-19 07:00:00,58.0708969974,28.9269281538,5.06
2028-11-19 08:00:00,62.7607913526,28.9269281538,4.95
2028-11-19 09:00:00,65.2032736378,28.9269281538,4.84
2028-11-19 10:00:00,64.5057567785,28.9269281538,4.64
2028-11-19 11:00:00,64.2255939596,28.9269281538,4.49
2028-11-19 12:00:00,61.9798858036,28.9269281538,4.47
2028-11-19 13:00:00,58.2514035815,28.9269281538,4.57
2028-11-19 14:00:00,62.1645555679,28.9269281538,4.69
2028-11-19 15:00:00,69.4596405804,28.9269281538,4.81
2028-11-19 16:00:00,75.981304692,28.9269281538,4.98
2028-11-19 17:00:00,85.7310444775,28.9269281538,5.12
2028-11-19 18:00:00,87.1531850834,28.9269281538,5.19
2028-11-19 19:00:00,82.1818935887,28.9269281538,5.14
2028-11-19 20:00:00,74.3790282792,28.9269281538,5.08
2028-11-19 21:00:00,68.5495203431,28.9269281538,4.99
2028-11-19 22:00:00,68.2431672322,28.9269281538,4.55
2028-11-19 23:00:00,59.9535463788,28.9269281538,3.57
2028-11-20 00:00:00,63.9213137631,28.9269281538,3.51
2028-11-20 01:00:00,59.9306139348,28.9269281538,3.59
2028-11-20 02:00:00,57.804817709,28.9269281538,3.71
2028-11-20 03:00:00,54.7010171664,28.9269281538,3.92
2028-11-20 04:00:00,56.7286941903,28.9269281538,4.42
2028-11-20 05:00:00,65.610377761,28.9269281538,5.01
2028-11-20 06:00:00,86.4191381582,29.0969524856,5.17
2028-11-20 07:00:00,106.484240516,29.0969524856,5.24
2028-11-20 08:00:00,118.7900458274,29.0969524856,5.14
2028-11-20 09:00:00,110.2241900775,29.0969524856,5.02
2028-11-20 10:00:00,102.5633997002,29.0969524856,4.9
2028-11-20 11:00:00,97.6393719594,29.0969524856,4.76
2028-11-20 12:00:00,93.4193444295,29.0969524856,4.75
2028-11-20 13:00:00,94.495488202,29.0969524856,4.81
2028-11-20 14:00:00,99.0765233962,29.0969524856,4.92
2028-11-20 15:00:00,107.1931907099,29.0969524856,5.03
2028-11-20 16:00:00,112.5898555567,29.0969524856,5.18
2028-11-20 17:00:00,124.3297856074,29.0969524856,5.32
2028-11-20 18:00:00,126.7239813551,29.0969524856,5.38
2028-11-20 19:00:00,118.5603884698,29.0969524856,5.31
2028-11-20 20:00:00,101.3820976089,29.0969524856,5.24
2028-11-20 21:00:00,91.4411140612,29.0969524856,5.14
2028-11-20 22:00:00,88.6774859962,29.0969524856,4.69
2028-11-20 23:00:00,79.9208566295,29.0969524856,3.73
2028-11-21 00:00:00,70.3888806259,29.0969524856,3.78
2028-11-21 01:00:00,67.0214646074,29.0969524856,3.9
2028-11-21 02:00:00,64.7187370049,29.0969524856,4.04
2028-11-21 03:00:00,62.9215493294,29.0969524856,4.17
2028-11-21 04:00:00,64.149583562,29.0969524856,4.63
2028-11-21 05:00:00,70.7632732322,29.0969524856,5.1
2028-11-21 06:00:00,86.1982156463,29.2157415234,5.15
2028-11-21 07:00:00,106.7479142629,29.2157415234,5.15
2028-11-21 08:00:00,120.4896450658,29.2157415234,5.23
2028-11-21 09:00:00,111.9606094281,29.2157415234,5.31
2028-11-21 10:00:00,103.4325386786,29.2157415234,5.3
2028-11-21 11:00:00,98.1334563085,29.2157415234,5.17
2028-11-21 12:00:00,94.3562575802,29.2157415234,5.13
2028-11-21 13:00:00,94.674592944,29.2157415234,5.15
2028-11-21 14:00:00,99.5061193005,29.2157415234,5.26
2028-11-21 15:00:00,107.781288754,29.2157415234,5.33
2028-11-21 16:00:00,115.7707306962,29.2157415234,5.56
2028-11-21 17:00:00,126.1168709093,29.2157415234,5.61
2028-11-21 18:00:00,124.4823841117,29.2157415234,5.56
2028-11-21 19:00:00,115.1690048401,29.2157415234,5.44
2028-11-21 20:00:00,98.5374637187,29.2157415234,5.35
2028-11-21 21:00:00,87.3128045734,29.2157415234,5.26
2028-11-21 22:00:00,82.6717380046,29.2157415234,4.83
2028-11-21 23:00:00,72.8070882968,29.2157415234,3.82
2028-11-22 00:00:00,70.2916980272,29.2157415234,3.87
2028-11-22 01:00:00,66.9234743309,29.2157415234,3.97
2028-11-22 02:00:00,64.6199424373,29.2157415234,4.06
2028-11-22 03:00:00,62.8219538576,29.2157415234,4.17
2028-11-22 04:00:00,64.0491905729,29.2157415234,4.64
2028-11-22 05:00:00,70.6620861126,29.2157415234,5.15
2028-11-22 06:00:00,86.0962377831,29.2333929567,5.16
2028-11-22 07:00:00,106.645149043,29.2333929567,5.13
2028-11-22 08:00:00,120.3863837699,29.2333929567,5.24
2028-11-22 09:00:00,111.8565697194,29.2333929567,5.31
2028-11-22 10:00:00,103.3277239346,29.2333929567,5.3
2028-11-22 11:00:00,98.0278699066,29.2333929567,5.18
2028-11-22 12:00:00,94.2499028978,29.2333929567,5.14
2028-11-22 13:00:00,94.5674733586,29.2333929567,5.19
2028-11-22 14:00:00,99.3982381895,29.2333929567,5.28
2028-11-22 15:00:00,107.6726494949,29.2333929567,5.38
2028-11-22 16:00:00,115.6613366664,29.2333929567,5.57
2028-11-22 17:00:00,126.0067254862,29.2333929567,5.62
2028-11-22 18:00:00,124.3714906728,29.2333929567,5.58
2028-11-22 19:00:00,115.0573667629,29.2333929567,5.49
2028-11-22 20:00:00,98.4247710654,29.2333929567,5.46
2028-11-22 21:00:00,87.1993719794,29.2333929567,5.39
2028-11-22 22:00:00,82.5575688568,29.2333929567,4.91
2028-11-22 23:00:00,72.692185982,29.2333929567,3.82
2028-11-23 00:00:00,70.1760659323,29.2333929567,3.74
2028-11-23 01:00:00,66.8071158427,29.2333929567,3.79
2028-11-23 02:00:00,64.5028609427,29.2333929567,3.88
2028-11-23 03:00:00,62.7041527434,29.2333929567,4.04
2028-11-23 04:00:00,63.9306732261,29.2333929567,4.52
2028-11-23 05:00:00,70.54285592,29.2333929567,5.1
2028-11-23 06:00:00,85.9762981315,29.2501151466,5.26
2028-11-23 07:00:00,106.5245033193,29.2501151466,5.33
2028-11-23 08:00:00,120.2653727414,29.2501151466,5.25
2028-11-23 09:00:00,111.7348613368,29.2501151466,5.16
2028-11-23 10:00:00,103.2053215752,29.2501151466,5.0
2028-11-23 11:00:00,97.904776948,29.2501151466,4.81
2028-11-23 12:00:00,94.1261227174,29.2501151466,4.79
2028-11-23 13:00:00,94.4430093338,29.2501151466,4.82
2028-11-23 14:00:00,99.2730936977,29.2501151466,4.91
2028-11-23 15:00:00,107.5468279137,29.2501151466,5.03
2028-11-23 16:00:00,115.5348413731,29.2501151466,5.25
2028-11-23 17:00:00,125.8795598584,29.2501151466,5.41
2028-11-23 18:00:00,124.2436580878,29.2501151466,5.47
2028-11-23 19:00:00,114.9288705982,29.2501151466,5.43
2028-11-23 20:00:00,98.2952546087,29.2501151466,5.39
2028-11-23 21:00:00,87.0691968666,29.2501151466,5.28
2028-11-23 22:00:00,82.4267384748,29.2501151466,4.81
2028-11-23 23:00:00,72.5607037177,29.2501151466,3.81
2028-11-24 00:00:00,71.6010698842,29.2501151466,3.73
2028-11-24 01:00:00,68.0471023818,29.2501151466,3.87
2028-11-24 02:00:00,65.3971880335,29.2501151466,3.99
2028-11-24 03:00:00,63.1761208871,29.2501151466,4.18
2028-11-24 04:00:00,64.466375196,29.2501151466,4.67
2028-11-24 05:00:00,69.8967616401,29.2501151466,5.2
2028-11-24 06:00:00,83.2630670215,29.1671866846,5.34
2028-11-24 07:00:00,101.1279184583,29.1671866846,5.4
2028-11-24 08:00:00,115.3269387127,29.1671866846,5.35
2028-11-24 09:00:00,108.6392959514,29.1671866846,5.27
2028-11-24 10:00:00,100.247433682,29.1671866846,5.16
2028-11-24 11:00:00,93.8835690351,29.1671866846,5.02
2028-11-24 12:00:00,88.4348870869,29.1671866846,5.01
2028-11-24 13:00:00,86.0077024296,29.1671866846,5.06
2028-11-24 14:00:00,89.7793182637,29.1671866846,5.18
2028-11-24 15:00:00,97.1148828609,29.1671866846,5.31
2028-11-24 16:00:00,104.3783249011,29.1671866846,5.51
2028-11-24 17:00:00,112.8120904958,29.1671866846,5.63
2028-11-24 18:00:00,112.3678242958,29.1671866846,5.68
2028-11-24 19:00:00,105.9024925634,29.1671866846,5.67
2028-11-24 20:00:00,91.7769735665,29.1671866846,5.66
2028-11-24 21:00:00,85.4097024827,29.1671866846,5.55
2028-11-24 22:00:00,83.5082818938,29.1671866846,5.06
2028-11-24 23:00:00,74.8896851437,29.1671866846,4.05
2028-11-25 00:00:00,67.0207251968,29.1671866846,3.99
2028-11-25 01:00:00,64.0786492372,29.1671866846,4.11
2028-11-25 02:00:00,62.4560730459,29.1671866846,4.24
2028-11-25 03:00:00,60.1764486597,29.1671866846,4.42
2028-11-25 04:00:00,60.0803754,29.1671866846,4.91
2028-11-25 05:00:00,61.3818886291,29.1671866846,5.46
2028-11-25 06:00:00,63.5680934649,29.0347255915,5.63
2028-11-25 07:00:00,70.3534493083,29.0347255915,5.7
2028-11-25 08:00:00,77.4655667654,29.0347255915,5.63
2028-11-25 09:00:00,79.0171825932,29.0347255915,5.56
2028-11-25 10:00:00,74.6601813299,29.0347255915,5.45
2028-11-25 11:00:00,72.628949683,29.0347255915,5.36
2028-11-25 12:00:00,71.0457390189,29.0347255915,5.36
2028-11-25 13:00:00,69.5789599743,29.0347255915,5.38
2028-11-25 14:00:00,72.736968345,29.0347255915,5.52
2028-11-25 15:00:00,79.4605205985,29.0347255915,5.58
2028-11-25 16:00:00,86.2711119539,29.0347255915,5.73
2028-11-25 17:00:00,95.1635388763,29.0347255915,5.85
2028-11-25 18:00:00,95.7139577542,29.0347255915,5.87
2028-11-25 19:00:00,88.6827101582,29.0347255915,5.82
2028-11-25 20:00:00,80.2886538515,29.0347255915,5.8
2028-11-25 21:00:00,74.0661278121,29.0347255915,5.64
2028-11-25 22:00:00,71.0343327231,29.0347255915,5.11
2028-11-25 23:00:00,65.2110514381,29.0347255915,4.09
2028-11-26 00:00:00,62.268218701,29.0347255915,4.04
2028-11-26 01:00:00,57.4110663141,29.0347255915,4.17
2028-11-26 02:00:00,55.8428570997,29.0347255915,4.28
2028-11-26 03:00:00,52.7667031998,29.0347255915,4.49
2028-11-26 04:00:00,51.9048983289,29.0347255915,4.96
2028-11-26 05:00:00,52.331371622,29.0347255915,5.49
2028-11-26 06:00:00,53.442289672,29.0514158445,5.66
2028-11-26 07:00:00,57.2536885724,29.0514158445,5.76
2028-11-26 08:00:00,61.9386641309,29.0514158445,5.67
2028-11-26 09:00:00,64.3762513274,29.0514158445,5.59
2028-11-26 10:00:00,63.6738630875,29.0514158445,5.46
2028-11-26 11:00:00,63.388852596,29.0514158445,5.31
2028-11-26 12:00:00,61.1383204755,29.0514158445,5.23
2028-11-26 13:00:00,57.4050379968,29.0514158445,5.2
2028-11-26 14:00:00,61.3134134346,29.0514158445,5.31
2028-11-26 15:00:00,68.6037456067,29.0514158445,5.48
2028-11-26 16:00:00,75.1206805857,29.0514158445,5.72
2028-11-26 17:00:00,84.8657149468,29.0514158445,5.85
2028-11-26 18:00:00,86.2831738362,29.0514158445,5.83
2028-11-26 19:00:00,81.3072243331,29.0514158445,5.8
2028-11-26 20:00:00,73.4997247232,29.0514158445,5.75
2028-11-26 21:00:00,67.6656061947,29.0514158445,5.62
2028-11-26 22:00:00,67.3546661994,29.0514158445,5.13
2028-11-26 23:00:00,59.0604821697,29.0514158445,4.11
2028-11-27 00:00:00,63.0237100857,29.0514158445,4.06
2028-11-27 01:00:00,59.0284944971,29.0514158445,4.16
2028-11-27 02:00:00,56.898206219,29.0514158445,4.3
2028-11-27 03:00:00,53.7899373322,29.0514158445,4.5
2028-11-27 04:00:00,55.8131697198,29.0514158445,4.97
2028-11-27 05:00:00,64.6904323623,29.0514158445,5.51
2028-11-27 06:00:00,85.4947955393,29.2172692388,5.69
2028-11-27 07:00:00,105.555524385,29.2172692388,5.79
2028-11-27 08:00:00,117.8595740603,29.2172692388,5.76
2028-11-27 09:00:00,109.289404242,29.2172692388,5.7
2028-11-27 10:00:00,101.6243234384,29.2172692388,5.58
2028-11-27 11:00:00,96.6960289134,29.2172692388,5.42
2028-11-27 12:00:00,92.4717582413,29.2172692388,5.41
2028-11-27 13:00:00,93.5436825138,29.2172692388,5.45
2028-11-27 14:00:00,98.1205218501,29.2172692388,5.58
2028-11-27 15:00:00,106.233016948,29.2172692388,5.71
2028-11-27 16:00:00,111.6255332211,29.2172692388,5.86
2028-11-27 17:00:00,123.3613383402,29.2172692388,5.96
2028-11-27 18:00:00,125.7514327984,29.2172692388,5.96
2028-11-27 19:00:00,117.5837622657,29.2172692388,5.88
2028-11-27 20:00:00,100.3986832496,29.2172692388,5.82
2028-11-27 21:00:00,90.4536581019,29.2172692388,5.68
2028-11-27 22:00:00,87.6860121452,29.2172692388,5.17
2028-11-27 23:00:00,78.9253885946,29.2172692388,4.16
2028-11-28 00:00:00,69.3894421152,29.2172692388,4.18
2028-11-28 01:00:00,66.0180793289,29.2172692388,4.32
2028-11-28 02:00:00,63.7114286667,29.2172692388,4.43
2028-11-28 03:00:00,61.9103416394,29.2172692388,4.53
2028-11-28 04:00:00,63.1345002283,29.2172692388,5.01
2028-11-28 05:00:00,69.7443379628,29.2172692388,5.49
2028-11-28 06:00:00,85.1754521492,29.3322975697,5.53
2028-11-28 07:00:00,105.7213462462,29.3322975697,5.57
2028-11-28 08:00:00,119.4621608776,29.3322975697,5.71
2028-11-28 09:00:00,110.929378582,29.3322975697,5.82
2028-11-28 10:00:00,102.3975848167,29.3322975697,5.82
2028-11-28 11:00:00,97.094803073,29.3322975697,5.68
2028-11-28 12:00:00,93.3139286131,29.3322975697,5.64
2028-11-28 13:00:00,93.6286118875,29.3322975697,5.7
2028-11-28 14:00:00,98.4565097966,29.3322975697,5.78
2028-11-28 15:00:00,106.7280744449,29.3322975697,5.93
2028-11-28 16:00:00,114.7139352239,29.3322975697,6.1
2028-11-28 17:00:00,125.056517916,29.3322975697,6.11
2028-11-28 18:00:00,123.4184972395,29.3322975697,6.04
2028-11-28 19:00:00,114.1016077311,29.3322975697,5.94
2028-11-28 20:00:00,97.4635943764,29.3322975697,5.96
2028-11-28 21:00:00,86.2354626238,29.3322975697,5.85
2028-11-28 22:00:00,81.5909471557,29.3322975697,5.34
2028-11-28 23:00:00,71.7228722565,29.3322975697,4.28
2028-11-29 00:00:00,69.2040805037,29.3322975697,4.33
2028-11-29 01:00:00,65.832479032,29.3322975697,4.47
2028-11-29 02:00:00,63.5255930713,29.3322975697,4.59
2028-11-29 03:00:00,61.7242741323,29.3322975697,4.69
2028-11-29 04:00:00,62.9482041964,29.3322975697,5.17
2028-11-29 05:00:00,69.5578167929,29.3322975697,5.58
2028-11-29 06:00:00,84.9887092283,29.3465126324,5.6
2028-11-29 07:00:00,105.534384961,29.3465126324,5.63
